,상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용
179,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",김*태,5,등록된 헤드라인이 없습니다,예전의 각진디자인이 너무 멋스럽네요.
195,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",다사즈아,5,연말 선물로 딱!,지인에게 선물했는데 너무 좋아하네요 :)
200,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",김응애,5,매형 선물,하지만 색깔은 누나의 컨펌.
201,"Apple 정품 아이폰 14 자급제, 레드, 256GB",권*문,5,등록된 헤드라인이 없습니다,아니 20만원이나 싸서 구매했습니다.
205,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",박*하,5,아이폰14짱,공홈보다 싸게 잘 삿어요!!!!!!!
208,"Apple 정품 아이폰 14 자급제, 블루, 128GB",권*훈,2,등록된 헤드라인이 없습니다,오른쪽 화면잠금 버튼이 먹혀요달칵 소리나면서 눌려야하는데 먹힌채로 눌릴때가 많아요. 눌림자체는 문제가없는데 더 세게 눌러야하고 캡쳐할때 무엇보다 불편하네요
209,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",이*우,1,쿠팡만 문제있음,아니 돈 몇만원 하는 물건도 아니고마음먹고 구매한 제품인데기분좋게 배송받아서 열어보니가관이네요..뽁뽁이 하나 안감싸져서 덩그러니 핸드폰만 들어있는게 맞나요?
210,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",홍*경,1,등록된 헤드라인이 없습니다,만져보지도 않은 새폰에 저런 기스 같은 게 있어서 신기해서 바로 사진 찍었어요 저런 게 왜 있죠? 안경닦이로 닦아봐도 안 지워지던데요
211,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",윤*걸,5,아이폰의 매혹에 빠져버리다 (아이폰14 퍼플),"<아이폰 14 256g 퍼플 후기>*별점 : ⭐️⭐️⭐️⭐️⭐️*배송 기간 : 사전예약 기간이라고 명시되어있던 10/16에 구매, 원래는 11/2 수령 예정이었으나 생각보다 이른 10/20에 도착했습니다.*택배 포장 : 후기를 보고 걱정했던 부분입니다. 고가인 전자제품을 구매했음에도 불구하고 제품을 전혀 보호해주지 못하는 성의없는 포장(본체박스+쿠팡비닐포장, 에어캡 없이, 겉을 감싸는 박스 없음)방식으로 배송 받은 고객들이 많더라고요.저는 운이 좋았는지 본체박스 + 에어캡 + 겉을 감싸는 작은 박스(찌그러짐 없음) 상태로 와서 좋았습니디.*본체 박스 외관 : 포장박스 말고도 본체박스 역시 찌그러지거나 기스 없이 에어캡에 잘 싸여져서 도착했습니다. *기기 상태 :  디스플레이 부분이나 본체 부분에 별다른 기스나 불량이 없었습니다.유투브에 나오는 아이폰14 불량테스트, 초기설정 등을 따라해보며 이것저것 체크했는데, 역시나 별다른 점 없이 괜찮았습니다.*색상 : 사진에서는 밝은 소라색처럼 나온것 같은데 사진과 달라요. 딱 예쁜 연보라색입니다.오랜만에 폰을 바꾸게 되었는데 다행스럽게 쿠팡에서 무이자 혜택도 받고 할인도 받아서 좋았어요. 잘 쓰겠습니다."
212,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",Abong2,5,등록된 헤드라인이 없습니다,"박스에 달랑 휴대폰 박스만 있을까 우려 했었는데 로켓배송 박스에 뽁뽁이로 둘둘 말려 안전하게 포장이 되어있어서 안심할 수 있었어요!!저는 기존 아이폰 11 사용했습니다휴대폰 디자인이 혁신적으로 변경될 때까지 버티자 라는 생각으로 오래 사용하다가 하.. 옛날의 각 진 아이폰이 그리운 나머지 후다닥 바꿨습니다!마침 최신 폰으로 14가 나왔지 뭡니까!! 바꾸라는 타이밍인가봅니다~게다가 로켓와우로 다음 날 바로 받아볼 수 있었고, 이럴수가.. 22개월 무이자 할부라뇨!! 하.. 놓칠 수 없었어요~ 또한 처음으로 자급제 휴대폰을 구매해서 변경해봤습니다!개인적으로 대리점에서 구매해서 사용하는 것보다 안심이 되는 부분이 있기도 했고, 무엇보다 착한 가격에 구매해서 매우 만족 중입니다!"
213,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",똠미또니,5,실물갑 아이폰 14 스타라이트 256GB,아이폰 XR 쓰다가 XS 중고폰사서 잘 쓰고있었는데 갑자기 아이폰 14가 너무 사고 싶더라구요 ㅋㅋㅋ 휴대폰 욕심 정말 없는데 갑자기 꽂혀서 고민하다가 쿠팡에서 사게됐습니다롯데카드로 하면 15%나 할인되고 또 와우회원 할인까지되어서 싸게 잘샀어요!포장상태는 역시나 .. 뽁뽁이가 있지만 박스를 감싸지 않고 박스에 아이폰 넣고 뽁뽁에 뭉탱이 넣고 끝 .. 저한테 무사히 도착한게 다행이네요 ㅠ 뽁뽁이에 감싸기라도 해주지 아쉽습니다실물은 진짜미쳤어요 ㅠㅠ 화이트가 컬러가 정말 이쁩니다 대충 설정해놓고 화질도 확인했는데 화질은 또 무엇 .. 사진찍는게 주 업무라 얼른 찍고싶어요 ㅎㅎㅎ또 한 5년은 쭉 잘 쓸거 같습니다 ㅎㅎ 가지고 있던 XS 폰 팔아서 할인 추가로 더 받을 예정입니다 ㅎㅎ 26일 배송 예정이였는데 갑자기 18일에 도착해서 아직 필름이랑 케이스가 오지않아 다시 박스에 가둬놨어요 .. 기스날까봐 조마조마 ㅎㅎㅎ
214,"Apple 정품 아이폰 14 자급제, 블루, 128GB",군인클라쓰,5,"기다리고 기다린 ,,","영롱 그 잡채 ,, 아니 진짜 ,,전 아이폰 11에서 넘어온 사람입니다 ,,아니 색깔보고 14프로에서 이거로 마음이 고정된 사람,,,나야나 ,,솔직히 가격도 비싸고 프로까지는 필요없고 저는 13 카메라 디자인이 너무 이뻐했던 사람이기 때문에 14블루로 정하고 구매했습니다 ! 쿠팡은 애플 공식수입이고 카드사 할인도 되어서 12만원이나 저렴하게 구매할 수 있는 혜택을 놓칠 수 없어서 9월 30일 0시에 바로 공홈에서 주문했는데 주문 취소하고 쿠팡에서 카드사 할인 받아서 바로 구매했습니다 1차로 바로 예약성공해서 128기가 블루를 10월 7일에 수령했습니다 ! 택배 도착 연락오자마자 뛰어와서 바로 안박싱했는데 이렇게 영롱해도 되나 싶을 정도로 열롱했어요 ,,사실 11 퍼플은 좀 질리는 파스텔 흰색 계열 많이 섞인 색이었는데 지금 이건 안 질릴 것 같아요 ,, 하 색깔도 이쁘고 카메라도 성능좋고 11에서 넘어온 저는 걍 다 좋네요 ,,,색깔은 넘사이기때문에 이거 추천드려요 ,,배송도 안전하게 잘 왔어요 ! 액정에도 문제없고요 !!그리고 전 그냥 너무 만족 그자체에요 ,, 좋은제품 감사히 잘 쓰겠습니다 ! 도움되셨으면 도움돼요 눌러주세요"
215,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",김*경,5,역시 아이폰! 역시 갓팡!,6s플러스를 6년 정도 썼어요 ㅎㅎ 아이폰은 지원도 잘되고 느려지거나 하는게 덜해서 고장없이 오래도록 썼네요ㅎㅎ노치 없어지길 손꼽아 기다리며 지원 끊길때 까지만 써야지 했는데 14에서 이렇게 급나누기를 해버릴 줄 몰랐습니다ㅎㅎ덕분에 프로랑 고민많이 했는데 무게 때문에 일반으로 했어요노치는 아쉽지만 손목 보호가 시급한지라 ㅎㅎ 역시나 아이폰은 심플한 갬성이 너무나 좋습니다 이번 일반라인 퍼플 색상이 예쁘게 나와서 먼저 주문 넣었었다가기다리면서 실물 보고 왔는데 기대했던 느낌이 아니어서 취소하고스타라이트로 재주문 했습니다역시 어떤 케이스에도 잘 어울리는 색상이라 너무 만족스러워요배송은 보시다시피 뽁뽁이 둘러서 아주 안전하게 보내주셨어요고양쿠팡 감사드립니다^^재주문 넣느라 2차 19일 배송이었는데 갓팡의 신속한 물량 확보로 빠르게 받아보았네요 만쉐! 이번 일반라인 가격도 정말 착했어요~카드할인 10프로와 와우회원 쿠폰 5프로에 카드 캐시백 프로모션 신청으로 15만원까지 돌려 받을거라정말 싸게 산듯 합니다쿠팡 사전예약 땡큐해요
216,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",핏자,5,등록된 헤드라인이 없습니다,7일 배송 받음밖에 있었는데 모르는 번호로 전화가 와서 받았더니쿠팡 배송 직원분께서 아이폰 배송 왔다고 하셔서 문앞에 놔둬달라고 함. 그부분에서 1차로 감동 받음기존 아이폰11 스타라이트 이용흰색 지겨워서 미드나이트 주문해 봤는데블랙이 아니고 내눈엔 왜 네이비 같이 보이지??무튼 후면카메라도 커지고 색감도 너무 이쁘게 잘 나옴프로 살까 하다가 사진 욕심도 없고 무게 감당 못할 것 같아서기본 주문했는데 너무 너무 만족함카드할인 10프로에 추가 5프로 할인해서 110만원 안되게 구입함!
217,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",하*지,5,생각보다 가벼워요,"기존 xs 사용했는데 배터리만 갈아쓸까 이래저래 고민하다 구매했어요, 원래 13pro를 구매하려 알림해두었는데 재입고가 당최 되질 않아서 그냥 14 구매했네요15일 결제로 원래는 26일 도착일 안내 받았는데 3일만에 받았어요 일종의 마케팅인진 모르겠으나 일단 빨리 받아 좋네요~받자마자 외관 상태 확인하고 초기 불량 테스트 다 해봤는데 무던한 탓인지 걸리는 건 없었어요, 자급제로는 첫 구매이자 첫 사용인데 괜찮네요!! 유심 인식이 안되어서 기기 고장인가 별의별 생각하다 초기화 하니 정상적으로 되네요 14부터는 e유심이라던데 관련해서 충돌이 있었는 듯.. 그런 줄 모르고 대리점까지 다녀왔는데 본인 돈 안되는 일이니 도와주지도 않고 모른다고만..  이런 저런 일 다 있었지만 결국엔 잘 되고 이렇게 리뷰 쓰네요! 포장도 뭐 에어캡 없이 덜렁 오셨다는 분들도 계시던데 얇았지만 나름 에어캡에 잘 쌓여 상자 포장으로 왔습니다"
218,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",꽃데이지,5,아이폰을 새벽배송으로 받다니ㅎㅎㅎㅎ,포장에 문제있다는 평을 많이봐서 걱정과근심 상담사분과 긴긴대화결과는 케바케. 모 어쩔수없이 샀다. 아이핸드폰이 망가져서그렇게 염원하던 아이폰14 주문.새벽배송인데 자정전에 도착해서 완전 퀵배송.정말 맘에든다.포장도 뽁뽁이한번 에어캡비닐한번 나름 괜찮은데에어비닐을 아이폰상자를 둘둘  줄러졌음 더 만족스러울것같다.포장뜯고 기계검사 기스나 흠난거 없고 액정 괜찮고화면도 잘나오고 작동잘되고얼른 보호필름부착. 카툭튀심해서 카메라보호필름부착.케이스끼우고 아이에게 전달. 와 뿌듯합니다
219,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",H워얼V,5,아이폰 14 겟또 ♡,사전 예약하는 당일에 바로 구매하였는데10월 7일 아침 10시에 받았어요 :)어쩜 이리 배송도 빠른지 역시 갓팡 ㅠ심지어 고가 제품이라고 배달해주시는 분이 전화와서집에 안계시는 거 같아 전화 드린다면서 확인차 연락 주셨더라구요?그래서 10월 7일에 받아서 데이터 다 옮기고 잘 사용중입니다 !카메라도 너무 잘나오고 그전에 아이폰 12 사용했었는데 12랑 다른점이 있다면 카메라 화질이 압도적으로 좋아졌어요 모공까지 보일듯 합니다 ^^........지금 사용한지 거의 3일짼데 배터리도 오래가고 좋아요정말 만족스럽습니다 감사해요 쿠팡 ♥
220,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",일라츄,5,배송을 조금 신경써 주세요,사전예약 기다렸다가 9월 30일에 바로 예약했답니다~카드 할인 10% 받아서 샀어요^^원래는 7일 새벽배송으로 온다더니그날 중 도착으로 바뀌어서 조금 당황스럽긴했는데그래도 기다렸습니다특별한 포장을 바란건 아니지만 아이폰메인상자에얇은 에어캡 한겹으로 대충 싸져서 와서당황스러웠어요;;; 돌돌 말아서 온것도 아니고;;포장 배송 신경 좀 써주세요;;;제품 자체는 마음에 듭니다카툭튀가 심할거라 예상은 했지만정말 심해서 ㅎㅎㅎㅎ 당황스러워요~~그래도 사진도 예쁘게나오고 정말 좋아요
221,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",계*영,5,아이폰 14 구매는 쿠팡에서,사전예약날 밤 12시에 대기타서 결제했는데 10번 튕겨서 포기하고 그대로 잤어요.. 그 다음날 8시 되니까 구매 가능 하더라구요 호다닥 카드사 할인 10% 할인 받아서 아이폰 11 > 아이폰14 128기가9월 30일에  백십이만오천원에 구매했습니다. 그냥 전에 3년쓰던 아이폰11 64기가도 넉넉히 쓰고있어서 고민없이 14로 구매했습니다! 11이랑 크게 차이는 없더라구요... ㅎㅎ배송도 빠르고 매우 만족합니다~전날 쿠팡에서 배송 시간 떴는데 10/7일 23:59로 떠서 걱정했는데 아침 9시 30분쯤 받아봤어요한가지 아쉬운건 뽁뽁이를 잘 감싸주셨으면 좋겠습니다!빈박스 올까 걱정되서 회사로 시켰는데 그런일은 극히 드문가봐요믿고 시키셔도 될 것 같습니다!!
222,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",정*명,5,하루종일 기다려서 하루만에 받은 아이폰14,뽁뽁이에 잘 싸져서 안전하게 도착했습니다 어제 밤에 결제해서 오늘 저녁에 왓으니까 23시간 정도 걸린 것 같네요 정말 배송 빨라서 너무 만족합니다아이폰 8 블랙 에서 5년 만에 바꾼 14인데 색깔도 만족해요오래오래 쓰려고 합니다
223,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",박*수,5,배송이 아쉽네요,예상보다 빠른 배송에 너무 좋았습니다. 색깔도 마음에 들고 12미니를 썼던 터라 무겁고 큰점은 알고 있어서 만족스럽습니다. 그런데 회사에서 택배를 받는데 아침에 박스 상태를 보고 너무 놀랐네요. 박스는 옆이 다 타져서 속이 보이고 완충제는 물건을 싸고 있는게 아닌 물건 위에 위치… 박스 바닥에 그냥 놓여있는 물건을 보고 놀랐습니다. 이만큼 터질 정도라면 충격이 상당했을테니까요.
224,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",김*주,4,너무 마음에 들어요!!,자급제 폰은 처음 구입 해봤어요 저번에 아이폰 13자급제를 구매했는데 제품이 불량 이였어서 고객센터에 문의 드렸더니 바로 교환 처리 해주신다고 해서 빠른 처리가 마음에 들었는데 재고 부족으로 결국 취소 처리 되서 이왕 이렇게 된거 그냥 14사자 하고 주문 했는데 이번엔 불량인 부분도 하나도 없고 뽁뽁이에만 쌓여져 와서 혹시 파손 되진 않았을까 걱정 했는데 상태도 멀쩡하고 배송도 빠르고 너무 만족 합니다!! 사전 예약 혜택도 많이 받고 너무 잘 산거 같습니다!! 나중에 핸드폰 또 바꾸게 되면 자급제 구입 할 생각이예요!!! ㅎㅎ
225,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",박*혜,5,모두만족,쿠팡에서 폰을주문하는건 처음이라 걱정했는데안전하게잘받았어요7일에바로받았습니다실물도 못보고 샀지만 실물깡패인듯너무마음에들어요기기작동에도 문제 없어요
226,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",명*일,5,빠르게 받아서 좋아요~,10월 7 일 오전에 빠르게 배송되었습니다.아침 일찍 도착해서 너무 좋았어요.액정 크기도 크고 카메라 성능 너무 좋습니다.
227,"Apple 정품 아이폰 14 자급제, 미드나이트, 256GB",백*현,5,쿠팡에서 할인받고 사전예약해서 잘샀어요.,이번에 4년전액 장학금받고 대학가는 아들 선물로 샀네요.배송은 완전 총알배송이고 포장또한 이중으로 안전하게 도착했습니다.아들녀석이 아이폰7을 오랫동안 썼는데 이번에 최신폰을 쿠팡에서 싸게 구매해서 선물하니 저도 뿌듯하고 아들녀석도 정말 좋아하네요.이번에도 오랫동안 고장없이 잘사용할거랍니다.
228,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",유*림,5,생각보다 빨리배송해줬어요,원래 배송예정19일이었는데 8일이 받았어요박스에 안전하게왔어요
229,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",박*영,3,등록된 헤드라인이 없습니다,큰맘먹고 지른건데 택배상자 한쪽이 물로 다 젖어서 왔더라고요 1~2만원짜리여도 기분이 좋진 않았겠지만 100만원이나 하는 제품을 그것도 기기를.. 너무 조심성없이 배송하신거 같아 기분이 좀 그랬습니다 일단 제품에는 문제가 없어 사용하지만 신경 좀 써주세요
230,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",김*연,5,포장 상태,뽁뽁이를 위에만 덮어놓은건 도대체 ㅋㅋㅋ 박스에서 에어캡없이 굴러다녔을 아이폰박스를 생각하니...어이가 없어요. 포장 상태 안 좋을까봐 걱정했는데 아니나다를까네요. 다른 로켓배송 제품들은 에어캡으로 꽉꽉 포장해서 잘만 오던데.. 이 부분은 너무 아쉬워요. 그래도 제품 아무 이상 없고 15퍼나 할인 받아서 샀으니 만족하며 쓰겠습니다.
231,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",유*수,5,등록된 헤드라인이 없습니다,16일 일요일에 구매를 했고 26일 배송된다길래 그렇구나 ㅂ했는데 어제 바로 오늘 배송된다해서 .. 부랴부랴 케이스랑 보호필름 구매했네욤. 다른 후기 보니 포장이 엉망이었다는 말이 많아서 걱정했는데 다행히 뽁뽁이로 돌돌 잘 말려있고 그 위에 가벼운 에어캡도 하나 더 넣어주셨더라고요. xr 4년 가까이 쓰다가 이번에 14로 바꿨는데 확실히 좋다는 걸 느낍니다  와우쿠폰할인+카드사 할인까지해서 저렴하게 산 편이라 기분좋네요:)) 앞으로 한 4-5년 잘 써봐야죠.
232,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",김*훈,5,최저가에 빠른배송...최고의 자급제폰,대리점 말고 할부도 말고 여기서 구매하면 정말 개이득
233,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",소*수,5,ㅋ,배송 진짜빠르고  만족합니다  아들 선물인데  배송날짜보다하루 빨리와서  써프라이즈했네요  무엇보다  아들이 엄청좋아해요 감사합니다~~~^^
234,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",황*주,4,코스메틱 이슈,역시 쿠팡이라 로켓배송으로 왔는데 원래 오려는 시간보다 6시간이나 일찍 왔습니다.코스메틱 이슈가 있다고 듣긴했는데 설마했는데 당첨되어 버렸네요ㅠㅠ 카메라에 먼지가 한톨 들어갔습니다. 폰을 수령하고 시간이 좀 지나 언박싱해서 아마 교환은 어려울 거 같아 그냥 사용하려고 합니다.
235,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",박*영,5,굿!!,공홈서 돈 다주고 결제했다 취소시키고 쿠팡에서 할인받아 새로 주문했어요. 한주 기다렸다 받을줄 알았는데 입고가 빨리됬다며 안내문자오더니 바로 배송이 됬네요.중딩이한테 선물했는데 se2(요것도 쿠팡에서)에서 14로 갈아타니 너무 좋아하네요.애플케어까지 가입했는데.. 요건 폰 주문자랑 실사용자가 달라도 되는건지 그게 궁금하긴하네요. 주문할때 어찌했는지 기억이 안나는.. 현실....
236,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",박*현,4,등록된 헤드라인이 없습니다,아직 사용해보지 못하엿지만 빠른배송으로 온점과  눈으로보기에는 마음에 들어요
237,"Apple 정품 아이폰 14 자급제, 블루, 128GB",쿠팡실구매자,5,강추,아이폰 4S부터 사용했고 어쩌다 11을 3년 사용하다가 이번에 14랑 14프로 고민하다 14가 먼저 예약이 가능하길래 성격급한 저는 14블루로  9월30일 주문하고 오늘 받았네요 ㄷㄹㅈ 거쳐서 구매하는건 질색이라 몇년째 자급제 폰만 사용하고 있습니다 블루컬러 무조건 강추입니다 무조건 자급제로 하세요ㅠㅠ배송도 만족 기사님도 너무 친절하심요 안전한 배송 감사합니다~
238,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",전*호,5,빠른배송 최고 ㅠㅠ,로켓배송으로 폰시키는거 약간 불안했는데 폰 받기전에 전화도 주시고 폰 뽁뽁이랑 그 ...풍선 같은? 에어캡 싸서 배송와서 안전하게 왔습니다~~~ 그리고 유튜브 같은 곳에서는 흰색에 연보라 한수푼 이라고 리뷰 많이 봤는데 ㅎㅎ그냥 누가 봐도 연보라에용!!  ㅋㅋ 이쁘다는뜻 !! 프로는 너무 오버스펙이라 기본 샀는데 만족입니당
239,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",하나와,5,쿠팡만한 할인없는듯,자급제폰으로 구입했는데 자급제폰은 쿠팡이 제일 나은듯
240,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",이*아,5,등록된 헤드라인이 없습니다,쿠팡직원분이 직접!!!! 전화도 주시고 10분후 도착이라 말해주셨고 문앞에서 직접 받았습니다 우려했던 배송 너무 좋았고 포장도 전 뽁뽁이가 완전 돌돌 감싸서 왔어요!!! ㅋㅋㅋ 굿그리고 색 미쳤어요… 퍼플 사고 싶은데 프로에는 이 색이 없고.. 프로 카메라 너무 크고 역시 무게 ㅠㅠ 도저히 버텨낼 자신이 없어서 일반 퍼플 했는데 ㅋㅋㅋ 정말 소리지름 너무 이뻐요 그냥 딱 라벤더!!!!!!!!! 엄지척척
241,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",박*화,5,포장상태 완전 불량,처음 받았던 아이폰택배박스에 덩그러니 아이폰 놓고위에 뽁뽁이를 덮어준 포장상태에 놀라 교환요청.그 사이 품절이라고 자동취소.다시 주문해서 받았는데포장상태는 같음.전화해서 포장상태 너무 안 좋다 말하면 머함개성의 의지가 전혀없는데.개봉할 때 동영상 필수로 찍어야할듯
242,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",양*혜,5,가볍네요,사전예약하고 금요일 오전에 잘 받았어요이상없는 제품으로 잘 받았구요 생각보다 가볍네요프로 모델은 좀 무거운데
243,"Apple 정품 아이폰 14 자급제, 퍼플, 512GB",안*람,4,등록된 헤드라인이 없습니다,포장..뭐 이따위로 해서 오는건지 의문이네요뽁뽁이를..왜 이따구로.. 일하기 싫었나 싶을정도의 대충포장 ..ㅎ삼천원짜리 케이스 받는줄 알았네요..적어도 감아서 주던지 덜렁 폰 위에 얹어놓는 패기..!다음 구매는 고려해봐야할 것 같아요.배송도 빠르고 다 좋은데 ..ㅎㅎㅎ우선 박스 깨끗하고 해서 양품 기대해보려구요뜯어보고 추가할께요
244,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",박*균,4,등록된 헤드라인이 없습니다,배송도 빠르고 포장도 넉넉히 해주시니까 좋은듯하네요
245,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",김*원,5,등록된 헤드라인이 없습니다,배송 하루 늦을것 같았는데 날짜맞춰서 왔습니다 배송좋고 포장 좋았어요 와이프선물 구매한건데 엄청좋아하네요^^
246,"Apple 정품 아이폰 14 자급제, 블루, 128GB",오*훈,5,등록된 헤드라인이 없습니다,코스트코에서도 품절인데 쿠팡은 있네요 ㅋㅋㅋ12시간도 안 돼서 오고 진짜 빠르네요
247,"Apple 정품 아이폰 14 자급제, 블루, 256GB",최*화,5,등록된 헤드라인이 없습니다,"배송도 잘 왔고, 저는 뾱뾱이에 상자가 잘 싸여져 왔어요! 기사님도 오시기 전에 도착 몇 분 전이라고 전화도 해주시고 친절했습니다 ~ 색은 생각했던 것 보다 좀 더 진하고 탁한 블루 ? xr 블루에서 연해지고 탁해진 느낌이에요 !!"
248,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",이*은,5,퍼플 예뻐요,배송도 빠르게왔구 포장 상태 불안햇는데 뾱뾱이 잘감겨서잇고 에어백 꽉채워서 보내주셧어요 ! 아직까진 만족중입니다 퍼플 너무예뻐요! 무게도 적당히 ㄱㅏ볍습니다!
249,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",김*지,5,등록된 헤드라인이 없습니다,너무 이쁘고 좋은데 쿠팡 포장상태 안좋았어요제품에는 하자없어보이지만 박스가 젖어서 와서 당황스러웠어요 비오는 날도 아닌데 왜...
250,"Apple 정품 아이폰 14 자급제, 미드나이트, 128GB",이*수,5,생각한거보다 좋다 만간에 또 나오면 바꾸고싶다,아쉽게 로켓배송은 아니였지만 상담사도 친절하시고 배송도 빠르게 해주실려구 하시고 너무너무 만족스러운 하루였다 폰의 무게는 좀 무거운 편이지만 카메라와 배터리와 크기를 생각하면 이해가능한 무게다
251,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",오*진,5,등록된 헤드라인이 없습니다,우선 배송이 너무 빨라 좋습니다. 사용은 추후 더 써봐야 하겠습니다.
252,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",유*주,5,예뿌당,"배송도 빠르고 기사님이 직접 전화주셔서 대면으로 받았어용 불량테스트도 해봤는데 양품이 왔네용 근데 택배 상자안에 완충재없이 그냥 딸랑 와서 처음엔 좀 ㅜㅜ 그랬음 ,, 암튼 로켓배송은 최고"
253,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",이*희,5,박스는 찌그러져서 왔지만!!,박스는 찌그리 빠그리였지만!!! 뽁뽁이로 돌돌 말리고. 포장비닐까지 넣어져있더라고용!!  빠르고 안전하게 잘 받았어요 ㅎㅎ
254,"Apple 정품 아이폰 14 자급제, 레드, 256GB",임*균,5,등록된 헤드라인이 없습니다,레드.. 정말 예쁘네요 ㅋㅋㅋ 12 프로 쓰다가 레드로 고민 정말 많이 했거든요 근데 받으니까 너무 잘 산 듯 ㅋㅋㅋ 배송 꼼꼼하게 잘 와서 다행이구  기사님이 연락 먼저 해주셔서 좋았네요 ㅋㅋㅋ굿굿
255,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",한*명,5,등록된 헤드라인이 없습니다,포장이 조금 너무 대충되어서 왔었어요! 뽁뽁이가 다 풀어져서 있었네요ㅠ그래도 박스 훼손은 없었고 빨리와서 잘 사용하고있습니다!!
256,"Apple 정품 아이폰 14 자급제, 블루, 256GB",전*진,5,등록된 헤드라인이 없습니다,좋아요 저는 배송상태도 좋았어요파란색 너무 예뻐요
257,"Apple 정품 아이폰 14 자급제, 블루, 256GB",양치기소녀,3,등록된 헤드라인이 없습니다,포장 상태가 진짜... 뽁뽁이를 바닥에 깔아만 놨네요 배송 내내 박스에서 뒹굴거렸을 거 생각하니까 화가 나네요 ㅋㅋㅋㅋㅋㅋ 포장 방법 개선이 필요할 거 같아요~
258,"Apple 정품 아이폰 14 자급제, 퍼플, 128GB",장*지,5,등록된 헤드라인이 없습니다,다른 후기처럼 정말 대충 뾱뾱이만 넣어서 보내주셨는데 무사히 왔어요 생각보다 예약배송이 빨라졌네용 그냥 색깔이 넘 예쁘고 좋아요 ㅜㅠ 예쁜거쵝오
259,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",권*창,5,등록된 헤드라인이 없습니다,배송도 빠르게 잘 받았으며~~잘 사용 하겠습니다
260,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",배*진,4,로켓배송은 짱 무게는 무거움,무게 생각보다 엄청 무겁습니다 미니 그냥쓸껄 후회중
261,"Apple 정품 아이폰 14 자급제, 스타라이트, 128GB",이*현,5,lte요금제 쓰려면 자급제가 짱,아주 좋아요 배송 빠르고 받자마자 개통시켜서 쓰고 있어요 짱짱짱
262,"Apple 정품 아이폰 14 자급제, 퍼플, 256GB",임*주,5,최고….!,갑자기 밤 늦게 온다는 연락받고 배송지때문에 걱정했는데 아침에 미리 연락까지 주시면서 빠르게 왔어요!할인받아서 잘 구매한거 같아 좋아요
263,"Apple 정품 아이폰 14 자급제, 블루, 128GB",하*미,5,등록된 헤드라인이 없습니다,빈박스왔다는사건이악명높아서이번에주문하면서도겁났었는데무사히안전히받앗습니다
264,"Apple 정품 아이폰 14 자급제, 스타라이트, 256GB",정*은,5,좋아요,배송기사님에게 배송 전에도 전화해주시고 친절하시고 좋았어요!자습제여서 더욱 만족스럽고 신상품 바로 받아서 좋아요 ㅎㅎ감사합니당
