,상품명,구매자 이름,구매자 평점,리뷰 제목,리뷰 내용
67,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",꼬부기222,5,가벼운노트북 원하시면 추천!!,노트북 가볍고좋아요 ㅎㅎ 포장도 깔끔하게 잘왔네요 가벼운거찾다가그램이랑 많이고민했는데 발열관리면에서 그램이 평판이안좋길래이걸로 결정했는데 후회안되고 좋네요 잘쓰겠습니당ㅋㅋ
68,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",조*,5,잘받았고 윈도우 잘 설치해서 사용중입니다,윈도우설치5분도안걸리고 노트북 속도도빠르네요잡소음도없고 키보드도잘눌리고 성능도좋아서노트북 구매 추천합니다화질이 아주 나이스합니다사은품주세요
69,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",박*연,5,등록된 헤드라인이 없습니다,제 인생의 처음 노트북을 샀는데 역시 갓 삼성인가요 사실 그램이랑 삼성이랑 고민했는데 삼성 선택하길 정말 잘했네요~! 내구성도 너무 좋지만 제일 마음에 들었던건 화면이 정말 꽉차있어 보기도 편하네여만족합니다~^^
70,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",송*헌,5,어쨋든 만족,빠른 배송으로 받아봐서 정말 감사합니다 장단점으로 리뷰할게요장점-시원시원한 화면-깔끔한 색감-대화면과 가벼운 무게단점-맥북보다 조금 나은 수준의 키감-스피커akg맞아요..?ㅎ-충전0퍼로 배송
71,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",박*정,5,등록된 헤드라인이 없습니다,그램이랑 갤럭시랑 엄청엄청 고민을 많이 했는데...가볍고 화면 크기때문에 그램을 구매할려고 했는데스팩은 갤럭시가 더 좋은거 같아서 갤럭시로 구매했습니다.아직까지는 아쉬운점을 못발견했어요..
72,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",12번가,5,넘나조아브러요,저렴한 60만원대 얼마전구입. 역시 삼성.조카 선물로 지금 수령후 윈도우 설치중입니다.대학생에게 충분한 스펙 아니 오바스펙 ㅋㅋ할인도 많이 받고 추천할만한 놋북임
73,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",엄마배고파,5,좋습니다,최근 구매 많이 하시는 가성비 노트북 nt750xdz-a51a 와 갈등하다가 직접 매장에 사서 실물을 봤는데 시간이 흘러도 플래그쉽은 다르다는 걸 느꼈습니다. 특히 디스플레이 부분에서 차이가 많이 나더라고요. 그래서 조금 더 보태서 이온을 구매했습니다 만족스럽습니다
74,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 256GB, 16GB, WIN10 Home, NT950XCR-G58A",임*화,5,너무이쁘고 빠르네요,딸 주려고 엄청 고민하다 주문 했는데 너무좋아요노트북도 새벽배송이 된다니너무좋네요 딸도 너무좋아하고색상도 이쁘네요
75,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",여*철,5,문서작업용으로도 좋고 포토샵도 괜찮은거 같아요!,이젠 그램보다 가볍고 진짜 예븐거 같아요!!카드할인으로 싸게사서 굉장히 만족합니다~ :)
76,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",김*영,3,등록된 헤드라인이 없습니다,윈도우 깔린채러 온다 했는데 제가 직접 깔아야하네오? 이럴줄 알았으면 여그서 안시켰죠;; 우째하는지 모르는데툐...
77,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",이*준,4,들고 자주 다니려면 바로 요고!!!,"출장 및 외근용으로 구입했는데 실제 써보니 진짜 가볍고, 화질도 좋네요. 잘쓸께요"
78,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",김*현,5,너무 예쁘네요,정말 가볍고 예쁜노트북이예요 이제 막 켰고있는데 너무 맘에 들어요~
79,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",한*민,5,등록된 헤드라인이 없습니다,화질도 진짜 좋고 디자인은 제일 좋은 것 같습니다.성능은 더 써봐야 알 것 같아요
80,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",황*숙,5,가볍고 성능도 짱좋음!!,"딸 대학교 입학 선물로 많은 고민 후 질렀습니다ㅎㅎ 성능도 너무 좋고 속도도 매우 빨라서 만족스러워요 빛의 각도마다 노트북 색깔이 미묘하게 바뀌는게 신기하더라고요~~ 삼성 본사에서 사는 게 아니라 살짝 걱정했는데, 걱정이 아주 무색했습니다ㅎㅎ"
81,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",이*욱,4,좋네요~^^,삼성 제품 좋다는 신뢰하에 구매했습니다 윈도우즈10 깔고 와이파이 사운드 마우스 등 지원이 안 되어서 해맸는데 마이크로 소프트 샵에 들어가서 삼성 업데이트 앱을 꼭 다운 받으시고 다 켜기를 눌러 주셔야 원할한 작동을 한답니다~ 참고하세용~
82,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",박*현,3,왜 새 컴퓨터인데 느리죠?,분명 새 상품인거는 같은데 왜이렇게 느리죠? 사무직이라 별 다른거 하는것도 아닌데 답답함을 느낄 정도로 느리네요. 같은 제품인데 다른 곳보다 싸서 긴가민하고 샀는데 이유가 있나봐요
83,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",손*수,5,얇고 뛰어난 성능,아직 이틀밖에 안되서 사용후기는 쓰기 어렵지만 상품은 잘 왔습니다. 컴퓨터 잘모르시거나 윈도우랑 드라이버 설치 귀찮은분은 윈도우 포함버전 사세요~
84,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",홍*철,4,등록된 헤드라인이 없습니다,윈도우가 설치는 되어있으나 사용하려면 설정을 다시해야함 삼성서비스센터에서 듣기로 노트북은 윈도우를 개인이 구입해서 설치하기가 쉽지않기때문에 삼성에서 윈도우가 설치완료된것으로 구입하는게 좋다고함
85,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",신*우,2,그럭저럭ㅋ,Mx250이라 롤은 잘돌아가고 오버워치는프레임은 나오는데 성능이후달려서 화면이끊켜용..   그냥 게임+사무용 하실거면mx450이나 gtx달려있는거사세요.. 어중간한mx250비추입니다.
86,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",쿠팡실구매자,5,좋아요~~고민하는분은 사셔도좋아요,딸램 기숙사에서 쓴다고 샀어요저렴한걸로 샀다가 1년쓰니 잘안돌아서 다시구매하게됐는데역시 최신상을 사는게 좋네요ㅠ돈을 마니줘야 좋은거네요
87,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",이*진,5,등록된 헤드라인이 없습니다,노트북을 고민하다 적당한 가격의 외장그래픽카드가 있는 이온을 사용하게되었습니다.팬소음은 저소음모드를 켜면 괜찮았구 걱정했던 키감은 생각보다 괜찮았습니다.강추입니다~
88,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",박*민,5,속도 빠르고 좋은데 터치되는걸로 할껄..,터치가 익숙한 시대에 살다보니 터치기능이 아쉽네요. 속도감은 좋습니다.
89,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",김*민,5,등록된 헤드라인이 없습니다,백팩에 넣고 다녀보니 생각보다 가볍고 좋네요.금요일에 주문했는데 배송중 분실사고가 발생하여 일요일에받아서 그게 조금 아쉽네요.
90,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",권*중,5,삼성 갤럭시북 이온 비싼편이지만 그래도 저렴하게 잘삼,삼성제품은 믿고 쓰는 제품이죠. 저렴하게 잘 샀어여. 제품도 좋아요
91,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",채*연,5,등록된 헤드라인이 없습니다,아직 별로 안써봤지만 외관 및 무게는 맘에 드네요 ㅎㅎ 화질도 엄청 좋아유
92,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",문*주,5,등록된 헤드라인이 없습니다,일단 노트북 자체가 너무 가벼워서 가지고 다닐때 편해서 좋아요!!!! 근데 단점은 솨아아아악 소리가 나서 좀 그래요ㅠㅠ
93,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",강*온,5,굿입니다.~~~~~,배송 초고속!  쇼핑의 시간을 많이 투자한 결과!   좋은 사양에 상품도 마음에 쏙 듭니다.성업하셔요^^
94,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",서*교,5,뽑기운,처음 왔떤건 불량이라 반품하고다시 구매했는데정말 다행히 괜찮은 제품 와서 잘씁니다
95,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",송*원,5,등록된 헤드라인이 없습니다,너무 좋아요!! 깔끔하고 디자인 좋아요!! 가볍고 휴대성도 좋고 디자인이 좋아서 정말 좋네요
96,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 256GB, 16GB, WIN10 Home, NT950XCR-G58A",김*희,3,등록된 헤드라인이 없습니다,뭔가 직접가서 살걸하는 후회가 들지만 괜찮은것 같아요
97,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",김*욱,5,등록된 헤드라인이 없습니다,무엇보다 디자인이 정말 예쁘구요 화질이 끝내줍니다!!
99,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",김*우,5,등록된 헤드라인이 없습니다,조카 대입선물로 사줬습니다많이 좋아하네요
110,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",노*,5,등록된 헤드라인이 없습니다,그래픽 속도 정말 만족합니다
111,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",손*정,5,그램이랑 고민했는데 후회 안해요!,원격수업과 재택근무에 노트북이 필수가 되버린 시대에기존에 저가 노트북을 5년 썼는데..너무 버벅거려서 새노트북에 돈 좀 투자할 마음을 먹었는데삼성이온이랑 엘지그램 고민했어요!무조건 휴대성이 최고다 = 엘지그램성능도 고루고루 좋았음 싶다 = 삼성이온이렇게 선택하라고 많은 분들이 리뷰를 해주셨더라구요근데 삼성이온 15인치도 충분히 가벼워서들고다니기 전혀 문제 없어 보여요● 박스 구성품 : 노트북 본체 + 충전기 (끝) ● 맘에 들었던 점 : - QLED 디스플레이 쨍쨍 합니다- 엔비디아 외장그래픽 mx 250 버전- ssd도 256기가 더 추가한 업그레이드 버전- 윈도우까지 설치되어 오는 점 (보내주신 윈도우 제품키는 따로 입력하니 바로 정품인증 뜹니다)기본 스펙이 빵빵하고 속도가 개 빠름... 정말 만족합니다● 아쉬웠던 점 :- 아우라 실버 색상 (보는 방향에 따라 색깔이 조금씩 바뀌는데 호불호 갈릴수도 있을것 같아요) & 용달블루 힌지 색상.. (고급진 느낌이 덜해요)● 의외로 괜찮았던 점 :- 지문인식버튼 (오른쪽 쉬프트키 거슬릴까봐 걱정했는데 의외로 괜찼았어요.)- 키보드 백라이트 + 오른쪽에 숫자키보드 3열 따로 배치- 키보드 타건감이 별로라는 평이 있었는데 타이핑 느낌 저는 너무 부드럽고 좋았어요.
117,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",최*웅,5,상품은 좋으나 윈도우미설치가 좀 당황스러웠네요,윈도우별도구매 후 잘 사용하고있습니다
118,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 256GB, 16GB, WIN10 Home, NT950XCR-G58A",정*철,5,등록된 헤드라인이 없습니다,가성비 좋고 배송도 빠릅니다.추천합니다
119,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",신*선,5,사도 후회안할 제품,4년정도 삼성노트북을 사용하니 슬슬 성능에 목말라 쿠팡에서 그램 2020 17 사전예약 후 여러가지 이슈로 고민하다 결국에는 배송당일 취소하고 갤럭시 북 이온을 구매했습니다. 여기는 지방이라 로켓 프레쉬로 오지는 않고 로켓배송으로 하루만에 오후에 배송받았습니다.이 모델은 윈도우 미포함이지만 구성을 보니 개봉 후 윈도우10 설치해준 제품이라 동봉된 시리얼 넘버만 입력하면 정품등록이 됩니다.17인치를 포기한것이 너무너무 아쉬워서 15.6인치인 갤럭시 북 이온을 선택하고 배송받을때까지 몹시 걱정도 했지만 막상 구매 후 개봉해보니화면도 너무선명하고 유튜브로 고화질 동영상을 시청해보니 감동이었습니다.그러다 갑자기 컴이 느려지고 펜도 엄청돌아 놀랬는데 알고보니 윈도우10 업데이트와 삼성 업데이트하느라 버벅거린거였습니다.모든 업데이트가 끝나고 나니 속도도 빠르고 지금까지 만족하고 사용하고있습니다.명절 지나고 램과 SSD확장하고 나면 한동안 성능에 걱정없이 사용할 수있을것 같습니다.
120,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",신*호,5,빠른배송 안전포장 합리적인 가격,노트북을 새로 장만하려고 오프라인 매장도 방문해보고인터넷 비교검색 사이트에서 가격 비교도 해봤어요!제 나름 경험으로는 오프라인 매장에 방문해서 여러 모델을 비교하고 직접 만져보고 눌러보고 나에게 어떤게 맞는지 분석한뒤 모델명을 알아온뒤에 온라인에서 가격검색을 했습니다! 전자제품이라서 가격부담도 적지 않았을 뿐더러 온오프라인 가격 차이가 있더라구요~일단 가격 비교사이트와 쿠팡에서 폭풍 검색한뒤 또 심층분석했습니다ㅋㅋㅋㅋㅋㅋㅋ제가 학생이라 첫째는 자원이 한정돼있고 또 사양과 윈도우설치 등 조건에 따라서 가격이 달라지기 때문에 무조건 싸기만 해선 또 안되죠!여기선 제가 원하는 사양과 윈도우10정품 까지 포함된 조건으로 딱 제가 찾는 조건에 가격까지 너무 착해서 구입했어요!저는 밤에 구입해서 새벽배송으로 받았기 때문에 엄청 빠르게 받았어요! 배송도 빠르고 물건 포장도 안전하게이중으로 포장되어오고 뽁뽁이까지 한번더 싸여진 상태로 왔습니다윈도우10정품이 설치 되서 오기 때문에 동봉된 정품 윈도우 씨디키 인증만 하셔서 사용하시면 되구요 아쉬운점은 마우스 미포함 상품이라 마우스는 따로 구입하셔야해요잘 쓰겠습니다!
121,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",서*문,4,"배송빠르구요, 제품도 만족스럽습니다.","토요일에 급하게 필요해서 노트북 구매 후 로켓 배송을 했습니다. 쿠팡 구매 페이지에서는 금요일 주문 하면 토요일 오전에 배송 될 거 라고 했고, 배송은토요일 오후에 되었네요. 토요일에만 오면 되서 별다른 불편은 없었습니다. 이곳 저곳 오프라인 매잘 들러보고, 결국은 쿠팡에서 구매하게 되었는데요, 삼성 이온 노트북...깔끔합니다. 포장은 실제 노트북 포장에 뾱뾱이로 쌓서 박스에 들었고, 박사를 또 큰 박스에 포장해서보내주셨네요. 정성이 마음에 듭니다. Win10 포함 된 상품이라, 윈도우 깔려서 왔구요, 일정시간 사용할 수 있는 MS Office 평가판이 들어 있어오피스 인스톨 전에 pptx 파일도 볼 수 있어서 좋았습니다. 가격이 비싸긴 하지만, 전반적으로 만족스럽네요."
122,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",원*선,5,등록된 헤드라인이 없습니다,"목요일에 필요해서 급히시켰습니다월요일 밤에 주문해서 화요일 오후에 잘 도착했습니다화요일 상품 받고 전원키자마자 화면불량임을 알게되었어요반품이나 교환이될지도 모르겠고 무엇보다 시간이 없어서그날 바로 삼성센터가서 무료로 상판 통교체를 받아 목요일에 잘썼습니다.제품자체는 맘에 듭니다집에서 작업하면 잘 안해서....카페나 밖에서 약간의 캐드와 스케치업 모델링작업까지만 할 생각으로 샀고, 사양을 떠나 매우 가볍습니다. 그리고 깔끔하게 생겼네요휀?소음이 말이많던데좋은말로하면 바다소리(?)같고 나쁜말로하면 옛날 자정 이후 애국가나올때까지의 치치치직하는 공중파 소리같네요ㅋㅋ 생김새와 안맞는 소음이긴합니다ㅋㅋ사실... 다른곳보다 싸서 좀 불안했는데 액정불량까지 걸려서액정불량이라 반품된 상품인가? 란  별별생각 다들었지만 수리 후 확인해보니 메모리도 16기가 맞고, 그외 사용흔적은 없었어요."
123,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",이*운,5,상태 깔끔하고 전원 켜보니 문제 없이 잘 작동 합니다,"처음부터 LG 그램과 비교하였고, 외부 그래픽카드를 선호해서 결국 이온으로 결정하였습니다. 외부 색상이 빛에따라 살짝 변하는게 새련되보이고 직각의 사각형도 디자인적으로 깔끔해 보였습니다.품질은 예상했던대로 문제없이 다 작동 잘되었고 배송도 약속한 일정으로 배송되었습니다지금 열심히 이전 컴퓨터 백업 하고 있습니다"
124,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",남*오,5,"믿고 쓰는 삼성제품, 구매예정이라면 최저가 쿠팡으로","역시 믿고 쓰는 삼성제품 지금이 후기도 이제품으로 작성하고 있습니다.윈도우 정품 인증키 받아서 인증가능하구요 속도도 물론 빠릅니다,간단한 동영상 프로그램 사용했는데 무리없이 돌어갑니다.인터넷 최저가 확실한듯하고 당연 추천드립니다."
125,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",박*진,5,너무 좋아요~~!!.,이번 연도 대학에 가는 아들을 위해 큰맘먹고 구매했습니다.  큰 가격이라 인터넷에서 구매하기 조금 불안했지만 구매하길 잘한 것 같네요^^. 배송도 무척빠르고 상품도 안전하게 뽁뽁이로 꼼꼼하게 포장된 상태로 받았네요. 아들이 무척 좋아하니 기쁘네요. 좋은 상품 너무 감사드리고 많이 파세요^^.
126,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",이*정,5,가볍고 이쁜 노트북 만족합니다!,어떤 노트북을 살까 고민하다가 외관도 이쁜데 가볍고 중소기업 보다는 대기업의 노트북이 좋을 것같아 선택하게 되었습니다. 설 연휴때문에 다른 곳은 배송이 너무 늦어질것 같아 쿠팡에서 구매했는데 아무래도 고가의 물건이다 보니 여러모로 걱정이 되었는데 아침에 박스손상하나없이 멀쩡하게 왔습니다. 또 마침 카드할인 덕분에 좀 더 저렴하게 좋은 노트북을 구매하게 된것같아 너무 만족하며 사용하고 있습니다.
127,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",정*원,5,등록된 헤드라인이 없습니다,이중 삼중으로 철저하게 포장해주셔서 너무 좋았어요. 주말에도 빨리 배송와서 너무 좋았어요. 제품 상태 좋아요!! 그런데 윈도우 포함인줄 알았는데 각자 설치해야 되더라구요 ㅠㅠ 그것빼고 다 괜찮아요
128,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",정*옥,5,굳굳,인터넷 강의 들으려고 구매했습니다!고민 많이하다가 나름열심히 다른 노트북들과 비교해서 주문했습니다~!윈도우 깔려와서 매우 편리하게 바로 사용할수 있어서 너무좋네요목요일 밤에 주문했는데 토요일에 배송도착!!! 역시쿠팡택배로 받는거라 배송중 문제가 생기거나 하지않을까 걱정했는데 포장 아주 꼼꼼하게 와서 문제없었어요노트북은 말할것없이 예쁘고요만족합니다~
129,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",조*건,5,등록된 헤드라인이 없습니다,하루전 저녁에 시켰는데 바로 다음날 도착해서 놀랐습니다.가볍고 성능도 빨라서 좋네요.. 후회안합니다 ㅎㅎㅎㅎ
130,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",쿠팡실구매자,5,등록된 헤드라인이 없습니다,제품이 깨끗한 상태로 잘 배송되었습니다! 주문한지 하루만에 왔고 ssd추가도 잘 되어있었습니다.ssd추가하면서 프리도스에서 윈도우도 설치 되어 있었기에 동봉되어있는 윈도우 정품의 시리얼 번호만 입력하면 되어서 편했습니다!속도도 빠르고 신형 노트북 답게 만족스럽습니다.
131,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",이*진,5,최고입니다!,엘지 그램이랑 2주가량 고민하다 이온으로 구매를 결정했습니다. 배송은 뭐 쿠팡이니 말할것도 없이 다음날 배송되었구요~!! 제 첫 노트북인데 만족도 최고입니다. 윈도우10도 설치되어 있어 너무 편하고 좋네요. 앞으로 잘 사용하겠습니다. 좋은 제품에 감사합니다.
132,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",천*연,5,등록된 헤드라인이 없습니다,포장 아주 꼼꼼하게 왔구요윈도우 포함이고 설치까지 되어 있어서 바로 사용해서 너무 좋네요오랜시간 고민하다가 쿠팡 특가할인으로 아주 잘 구매했습니다.역시 아주 가볍고 액정 아주 맘에 들고 빠릿빠릿합니다.이온 강력 추천합니다
133,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",강*삼,5,배송ㆍ포장 모두 만족합니다,QLED하나 보고 구매했어요 사진 편집하는데 진짜 색감 만족합니다 참 많이 발전했네요
134,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",알려하지마,5,좋아요.,배송은 세벽4시쯤 빠르게 도착하였고 상품 상태역시 완벽했습니다.첫 윈도우 설치 였지만 어려움은 없었으며 ssd카드가 인식이 안되어 설명처럼 진행하여 모두 해결 되었습니다. 좋은 상품 받아 기분이 좋네요.
135,"삼성 2019 갤럭시북 이온 15, 아우라 실버, 코어i5 10세대, 512GB, 8GB, WIN10 Home, NT950XCR-G58A",김*기,5,등록된 헤드라인이 없습니다,"나의 첫 노트북, 여러군데 다녀보다 드디어 기다리고 기다리다 오늘 받았다. 디자인 너무 이쁘고, 속도도완전 빠르고 너무 만족합니다. 쿠팡 로켓배송 일단 빨리 받아서 너무 좋다."
136,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",손*문,5,후회없는 구매였습니드,노트북 갑자기 키판나가서 급했는데 겁나 빨리왔어요윈도우 깔려있고 저렴해서 너무너무 대만족 입니다
137,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",강*태,5,등록된 헤드라인이 없습니다,노트북도 깔끔하고 무엇보다 배송이 미쳤습니다밤 11시에 주문을 했는데 여수인 지방도 바로 다음날 배송이 와버렸습니다 ;;;;;;;; 24시간도 안걸리고 왔네요!! 노트북 성능은 쓸만하고 무엇보다 이집이 맛집이옵니다요
142,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",강*훈,5,등록된 헤드라인이 없습니다,빠른배송 감사합니다!! 번창하세요~!
143,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",이*희,5,등록된 헤드라인이 없습니다,좋습니다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
144,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 16GB, Linux, NT950XCR-G58A",이*희,5,등록된 헤드라인이 없습니다,좋습니다!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!
145,"삼성전자 2020 갤럭시북 이온 15.6, 아우라 실버, 코어i5 10세대, 256GB, 8GB, WIN10 Home, NT950XCR-G58A",고*덕,5,멋진 제품입니다. 빠른 배송 감사드려요,기다리던 갤럭시 북이 드디어 왔다.주문후 새벽배송으로 받아서 눈비벼가며 포장 뜯고 프로그램 정리하고 ..벌써 오후네..일단 많은 리뷰들을 보면서 고민해서 구매한 제품이라 만족한다.그러나 삼성도 좀 사은품좀 쓰던지 하다못해 c to LAN포트좀 주던지....삼성공식홈에서 구매하려니 너무비싸 패스...일단 윈도우 포함제품이라 안에 들어있는 정품CD에 있는 시리얼을 등록해 주어야 한다.정품인증 안해주면 안됨..디자인은 개인적으로 둥글둥글을 실어하던차에 갤럭시북 나와서 너무 만족한다.노트북은 받은다음 15인치 파우치 삼성사이트에서 50% 할인권받아서 15000원에 지름 ...사고보니 아..화면액정필름도 사야겠고 뭐도 사야겠고..아 돈이 더나가 ..크흡..일단 성능은 짱짱함 .새거라 그런가 ..ㅎㅎ
